"REF_DATE","GEO","DGUID","Traveller category","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2000-01","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26604","","","","0"
"2000-02","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","25136","","","","0"
"2000-03","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28928","","","","0"
"2000-04","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","25753","","","","0"
"2000-05","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26151","","","","0"
"2000-06","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","25872","","","","0"
"2000-07","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26265","","","","0"
"2000-08","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","25307","","","","0"
"2000-09","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","25091","","","","0"
"2000-10","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","24286","","","","0"
"2000-11","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","23710","","","","0"
"2000-12","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","23953","","","","0"
"2001-01","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27622","","","","0"
"2001-02","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","25128","","","","0"
"2001-03","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","24413","","","","0"
"2001-04","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","25046","","","","0"
"2001-05","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","24702","","","","0"
"2001-06","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","24413","","","","0"
"2001-07","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","24735","","","","0"
"2001-08","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","24473","","","","0"
"2001-09","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","24144","","","","0"
"2001-10","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","23960","","","","0"
"2001-11","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26419","","","","0"
"2001-12","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","24319","","","","0"
"2002-01","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","29722","","","","0"
"2002-02","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","24554","","","","0"
"2002-03","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","25006","","","","0"
"2002-04","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","24513","","","","0"
"2002-05","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","22661","","","","0"
"2002-06","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","23784","","","","0"
"2002-07","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","24104","","","","0"
"2002-08","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","23893","","","","0"
"2002-09","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","23571","","","","0"
"2002-10","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26373","","","","0"
"2002-11","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26855","","","","0"
"2002-12","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28091","","","","0"
"2003-01","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27327","","","","0"
"2003-02","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","30324","","","","0"
"2003-03","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","25043","","","","0"
"2003-04","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","24560","","","","0"
"2003-05","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","21931","","","","0"
"2003-06","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","23555","","","","0"
"2003-07","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","23468","","","","0"
"2003-08","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","24188","","","","0"
"2003-09","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","24782","","","","0"
"2003-10","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","24887","","","","0"
"2003-11","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","25819","","","","0"
"2003-12","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28829","","","","0"
"2004-01","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","25572","","","","0"
"2004-02","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26414","","","","0"
"2004-03","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26315","","","","0"
"2004-04","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26833","","","","0"
"2004-05","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","25735","","","","0"
"2004-06","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27554","","","","0"
"2004-07","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26743","","","","0"
"2004-08","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26521","","","","0"
"2004-09","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26350","","","","0"
"2004-10","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","25988","","","","0"
"2004-11","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26339","","","","0"
"2004-12","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","25544","","","","0"
"2005-01","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27461","","","","0"
"2005-02","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28669","","","","0"
"2005-03","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28751","","","","0"
"2005-04","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","29182","","","","0"
"2005-05","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28048","","","","0"
"2005-06","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28255","","","","0"
"2005-07","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28227","","","","0"
"2005-08","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27570","","","","0"
"2005-09","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27919","","","","0"
"2005-10","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","24695","","","","0"
"2005-11","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","21678","","","","0"
"2005-12","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28187","","","","0"
"2006-01","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","30463","","","","0"
"2006-02","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27231","","","","0"
"2006-03","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27620","","","","0"
"2006-04","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26325","","","","0"
"2006-05","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28518","","","","0"
"2006-06","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","30369","","","","0"
"2006-07","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27207","","","","0"
"2006-08","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","29289","","","","0"
"2006-09","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27988","","","","0"
"2006-10","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","29327","","","","0"
"2006-11","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27609","","","","0"
"2006-12","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28062","","","","0"
"2007-01","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28192","","","","0"
"2007-02","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28570","","","","0"
"2007-03","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","29150","","","","0"
"2007-04","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","30299","","","","0"
"2007-05","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","32508","","","","0"
"2007-06","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","30403","","","","0"
"2007-07","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","31888","","","","0"
"2007-08","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","31288","","","","0"
"2007-09","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","30979","","","","0"
"2007-10","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28242","","","","0"
"2007-11","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28696","","","","0"
"2007-12","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","30061","","","","0"
"2008-01","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28953","","","","0"
"2008-02","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28074","","","","0"
"2008-03","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","29936","","","","0"
"2008-04","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","25983","","","","0"
"2008-05","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","30517","","","","0"
"2008-06","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","29758","","","","0"
"2008-07","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","29088","","","","0"
"2008-08","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27875","","","","0"
"2008-09","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28832","","","","0"
"2008-10","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","23700","","","","0"
"2008-11","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","25431","","","","0"
"2008-12","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","24034","","","","0"
"2009-01","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","24491","","","","0"
"2009-02","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","24042","","","","0"
"2009-03","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","22657","","","","0"
"2009-04","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","24263","","","","0"
"2009-05","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","23153","","","","0"
"2009-06","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","23034","","","","0"
"2009-07","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","22617","","","","0"
"2009-08","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","22566","","","","0"
"2009-09","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","24075","","","","0"
"2009-10","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","25111","","","","0"
"2009-11","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27847","","","","0"
"2009-12","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28757","","","","0"
"2010-01","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28520","","","","0"
"2010-02","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","29315","","","","0"
"2010-03","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28809","","","","0"
"2010-04","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27567","","","","0"
"2010-05","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27517","","","","0"
"2010-06","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27862","","","","0"
"2010-07","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26185","","","","0"
"2010-08","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26889","","","","0"
"2010-09","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26917","","","","0"
"2010-10","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","30081","","","","0"
"2010-11","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","24366","","","","0"
"2010-12","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26091","","","","0"
"2011-01","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","31932","","","","0"
"2011-02","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","25707","","","","0"
"2011-03","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26745","","","","0"
"2011-04","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26949","","","","0"
"2011-05","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26017","","","","0"
"2011-06","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26413","","","","0"
"2011-07","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26829","","","","0"
"2011-08","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27357","","","","0"
"2011-09","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","25548","","","","0"
"2011-10","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26927","","","","0"
"2011-11","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","25708","","","","0"
"2011-12","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","25300","","","","0"
"2012-01","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","23467","","","","0"
"2012-02","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26992","","","","0"
"2012-03","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","33549","","","","0"
"2012-04","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","25929","","","","0"
"2012-05","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27576","","","","0"
"2012-06","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","25047","","","","0"
"2012-07","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28882","","","","0"
"2012-08","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28067","","","","0"
"2012-09","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28112","","","","0"
"2012-10","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27292","","","","0"
"2012-11","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27447","","","","0"
"2012-12","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","25291","","","","0"
"2013-01","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28227","","","","0"
"2013-02","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28389","","","","0"
"2013-03","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","29118","","","","0"
"2013-04","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","31202","","","","0"
"2013-05","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","30731","","","","0"
"2013-06","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","32636","","","","0"
"2013-07","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","31261","","","","0"
"2013-08","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","32547","","","","0"
"2013-09","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","29304","","","","0"
"2013-10","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28796","","","","0"
"2013-11","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27814","","","","0"
"2013-12","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26750","","","","0"
"2014-01","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28451","","","","0"
"2014-02","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28172","","","","0"
"2014-03","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27124","","","","0"
"2014-04","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27047","","","","0"
"2014-05","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27441","","","","0"
"2014-06","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26852","","","","0"
"2014-07","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27133","","","","0"
"2014-08","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27303","","","","0"
"2014-09","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","30989","","","","0"
"2014-10","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28202","","","","0"
"2014-11","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28314","","","","0"
"2014-12","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28631","","","","0"
"2015-01","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28426","","","","0"
"2015-02","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28418","","","","0"
"2015-03","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","29169","","","","0"
"2015-04","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28577","","","","0"
"2015-05","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","29763","","","","0"
"2015-06","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27578","","","","0"
"2015-07","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28524","","","","0"
"2015-08","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","24844","","","","0"
"2015-09","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27676","","","","0"
"2015-10","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27290","","","","0"
"2015-11","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","27985","","","","0"
"2015-12","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28965","","","","0"
"2016-01","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","29646","","","","0"
"2016-02","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","29816","","","","0"
"2016-03","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","30075","","","","0"
"2016-04","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","29295","","","","0"
"2016-05","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28286","","","","0"
"2016-06","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28826","","","","0"
"2016-07","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26652","","","","0"
"2016-08","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28799","","","","0"
"2016-09","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26429","","","","0"
"2016-10","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28989","","","","0"
"2016-11","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","29868","","","","0"
"2016-12","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","29058","","","","0"
"2017-01","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","29286","","","","0"
"2017-02","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","29657","","","","0"
"2017-03","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28980","","","","0"
"2017-04","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","29824","","","","0"
"2017-05","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","26982","","","","0"
"2017-06","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28916","","","","0"
"2017-07","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28661","","","","0"
"2017-08","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","28860","","","","0"
"2017-09","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","29712","","","","0"
"2017-10","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","30942","","","","0"
"2017-11","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","31299","","","","0"
"2017-12","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","31649","","","","0"
"2018-01","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","32537","","","","0"
"2018-02","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","32944","","","","0"
"2018-03","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","33663","","","","0"
"2018-04","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","32028","","","","0"
"2018-05","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","36938","","","","0"
"2018-06","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","36910","","","","0"
"2018-07","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","36866","","","","0"
"2018-08","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","37280","","","","0"
"2018-09","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","36271","","","","0"
"2018-10","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","33139","","","","0"
"2018-11","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","33472","","","","0"
"2018-12","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","34029","","","","0"
"2019-01","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","33653","","","","0"
"2019-02","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","32859","","","","0"
"2019-03","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","34388","","","","0"
"2019-04","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","34734","","","","0"
"2019-05","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","35511","","","","0"
"2019-06","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","34040","","","","0"
"2019-07","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","34933","","","","0"
"2019-08","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","33135","","","","0"
"2019-09","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","33839","","","","0"
"2019-10","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","34409","","","","0"
"2019-11","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","32592","","","","0"
"2019-12","Yukon","2016A000260","Total non resident travellers","Persons","249","units","0","v32214486","11.1","32409","","","","0"
"2000-01","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2000-02","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2000-03","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2000-04","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2000-05","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2000-06","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2000-07","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2000-08","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2000-09","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2000-10","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2000-11","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2000-12","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2001-01","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2001-02","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2001-03","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2001-04","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2001-05","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
